index,id,title,description,channelTitle,tags,categoryId,duration,viewCount,likeCount,dislikeCount,commentCount,documents,Doc,Topic,Probability
4179,9fi910zxM5M,LIVE 90 MIN Ashtanga Yoga Primary Series Masterclass,Donation-based class: please pay what you can through Paypal.me/ashtangayogagirl,Ashtanga Yoga Girl,"ashtanga, ashtanga yoga, ashtanga yoga online, ashtanga yoga girl, primary series, bhujapidasana, garbha pindasana, kurmasana, supta kurmasana, kukkutasana, ashtanga yoga workshop, sun salutations, surya namaskar a, surya namaskar b, padmasana, lotus pose, marcihyasana, ashtanga vinyasa, ashtanga primary series, primary series ashtanga, primary series for beginners, ashtanga primary series for beginners, supta kurmasana transition, ashtanga for beginners, ashtanga workshop",22,PT1H30M13S,14512.0,125.0,4.0,6.0,"LIVE 90 MIN Ashtanga Yoga Primary Series Masterclass Donation-based class: please pay what you can through Paypal.me/ashtangayogagirl ashtanga, ashtanga yoga, ashtanga yoga online, ashtanga yoga girl, primary series, bhujapidasana, garbha pindasana, kurmasana, supta kurmasana, kukkutasana, ashtanga yoga workshop, sun salutations, surya namaskar a, surya namaskar b, padmasana, lotus pose, marcihyasana, ashtanga vinyasa, ashtanga primary series, primary series ashtanga, primary series for beginners, ashtanga primary series for beginners, supta kurmasana transition, ashtanga for beginners, ashtanga workshop",549,0,0.8671183586120605
5067,08EoVN51mbU,Restorative Yoga for Beginners - Yoga for Relaxation,"Today's practice is a very basic restorative sequence designed to draw your awareness back home to your body. In restorative yoga, we utilize props to support the body to facilitate deep relaxation. For today's practice you will need a bolster, 2-3 blankets, two small pillows, and a neck roll pillow. 
I would recommend diffusing Stress Away essential oil blend during your practice to help the mind let go of any tension. ",Sleepy Santosha Yoga,"yoga, restorative yoga, yoga for beginners, beginner yoga, all levels yoga, yoga with props, yin yoga, relaxation, yoga for relaxation, supported child's pose, savasana, meditation, self love, supported bound angle pose, legs up the wall pose",22,PT37M54S,12150.0,143.0,6.0,8.0,"Restorative Yoga for Beginners - Yoga for Relaxation Today's practice is a very basic restorative sequence designed to draw your awareness back home to your body. In restorative yoga, we utilize props to support the body to facilitate deep relaxation. For today's practice you will need a bolster, 2-3 blankets, two small pillows, and a neck roll pillow. 
I would recommend diffusing Stress Away essential oil blend during your practice to help the mind let go of any tension.  yoga, restorative yoga, yoga for beginners, beginner yoga, all levels yoga, yoga with props, yin yoga, relaxation, yoga for relaxation, supported child's pose, savasana, meditation, self love, supported bound angle pose, legs up the wall pose",550,1,0.6368357539176941
10252,fcdbHhUCNyA,How to Play Sound Bath Instruments Intuitively,"MEDICINE SONG MASTERCLASS:
https://connected-community.teachable.com/p/medicine-song-master-course1-1",Medicine of Sound,"Sound Meditation, Healing Music, Sound Bath, Ceremony, Gong Sound, Gong Bath, Sound Healing, Crystal Singing Bowl, Crystal Healing, Meditation Music, Healing Sounds",22,PT4M17S,598.0,15.0,0.0,1.0,"How to Play Sound Bath Instruments Intuitively MEDICINE SONG MASTERCLASS:
https://connected-community.teachable.com/p/medicine-song-master-course1-1 Sound Meditation, Healing Music, Sound Bath, Ceremony, Gong Sound, Gong Bath, Sound Healing, Crystal Singing Bowl, Crystal Healing, Meditation Music, Healing Sounds",551,0,0.8671451210975647
2442,BmzXtyB1Xng,"30 Minute Hatha Yoga Happiness: Enjoy the ""Now"" Day 5 | Fightmaster Yoga Videos","30 Minute Hatha Yoga Happiness: Enjoy the ""Now"" Day 5 . I'm really glad you made it. Today we're going to focus on being present in the ever-elusive ""NOW"" Our yoga practice is designed to bring us into the present moment which is the best place to be. Fear is in the future and anger is in the past. We're almost always happiest while we're in the present (that's why it's called the present...it's a gift!) While you're here, hit the like button and subscribe: http://bit.ly/1mzfCpl",Fightmaster Yoga,"30 minute yoga, yoga, hatha yoga, yoga videos, Fightmaster Yoga, hatha, hatha yoga happiness, yoga for happiness, hatha yoga for beginners, fightmaster yoga 30 day challenge, lesley fightmaster, yoga fightmaster, yoga hatha, lesley fightmaster yoga, hata yoga, yoga workout, vinyasa yoga, yoga class, yoga for beginners, 30 min yoga, 30 minute workout, 30 min workout, hatha flow, yoga asana, yoga for posture, free yoga class, yoga channel, yoga for, full body yoga stretch",26,PT31M38S,50361.0,2473.0,11.0,210.0,"30 Minute Hatha Yoga Happiness: Enjoy the ""Now"" Day 5 | Fightmaster Yoga Videos 30 Minute Hatha Yoga Happiness: Enjoy the ""Now"" Day 5 . I'm really glad you made it. Today we're going to focus on being present in the ever-elusive ""NOW"" Our yoga practice is designed to bring us into the present moment which is the best place to be. Fear is in the future and anger is in the past. We're almost always happiest while we're in the present (that's why it's called the present...it's a gift!) While you're here, hit the like button and subscribe: http://bit.ly/1mzfCpl 30 minute yoga, yoga, hatha yoga, yoga videos, Fightmaster Yoga, hatha, hatha yoga happiness, yoga for happiness, hatha yoga for beginners, fightmaster yoga 30 day challenge, lesley fightmaster, yoga fightmaster, yoga hatha, lesley fightmaster yoga, hata yoga, yoga workout, vinyasa yoga, yoga class, yoga for beginners, 30 min yoga, 30 minute workout, 30 min workout, hatha flow, yoga asana, yoga for posture, free yoga class, yoga channel, yoga for, full body yoga stretch",552,7,0.9635851383209229
6141,Qs-z5yz74EE,Msica para Activar el Kundalini y la Glandula Pineal,Msica para activar la glandula pineal y el kundalini. Musica para activar el ki o tercer ojo mientras duermes o practicas meditacin profunda. La mejor musica para la glandula pituitaria.,Meditaciones Conscientes,"kundalini, kundalini yoga, activar kundalini, musica kundalini, glandula pineal, musica para activar la mente, musica para activar glandula pineal, musica para activar el kundalini, musica para activar el ki, musica para el tercer ojo, musica para activar el tercer ojo, tercer ojo youtube, glndula pituitaria, activar la glandula pineal meditacion, activar la glandula pineal con hipnosis, activar la glandula pituitaria, activar la glandula pineal mientras duermes, glandula",10,PT2H14M38S,1162545.0,12722.0,1198.0,373.0,"Msica para Activar el Kundalini y la Glandula Pineal Msica para activar la glandula pineal y el kundalini. Musica para activar el ki o tercer ojo mientras duermes o practicas meditacin profunda. La mejor musica para la glandula pituitaria. kundalini, kundalini yoga, activar kundalini, musica kundalini, glandula pineal, musica para activar la mente, musica para activar glandula pineal, musica para activar el kundalini, musica para activar el ki, musica para el tercer ojo, musica para activar el tercer ojo, tercer ojo youtube, glndula pituitaria, activar la glandula pineal meditacion, activar la glandula pineal con hipnosis, activar la glandula pituitaria, activar la glandula pineal mientras duermes, glandula",553,0,0.6008715629577637
2255,HvtECVfok58,Hatha Yoga Foundation Sequence | 90 minutes Hatha Yoga flow home Practice with Bharath Shetty India,"90 minutes hatha yoga flow home practice Sequence deigned by Bharathji, for IndeaYoga Hatha Foundation Series. Once comfortable  with IndeaYoga Beginners series and Preparatory Series then once should practice IndeaYoga Foundation Series. 
This Hatha Yoga Home Practice Flow Practiced regularly it reduces stress and stress related health problems.  Balance the endocrine system, neuromuscular system, respiratory system, Improves Flexibility, clams Mind, Very goos for anxiety , depression, hyperthyroid, totally it is an Holistic Practice.       
IndeaYoga Beginners Series : https://www.youtube.com/watch?v=2iLhghztX64&t=1807s
IndeaYoga preparatory Series : https://www.youtube.com/watch?v=4rAOEpoj1E8&t=22s
IndeaYoga Ashtanga Vinyasa Series : https://www.youtube.com/watch?v=PBq2T9ZHfH8&t=3248s",Indea Yoga,"#onlineyoga, #yogaforall, #yoga, #yogaathome, Hatha yoga home practice, Hatha, India yoga home practice, Bharath shetty, Mysore Yoga, IndeaYoga, Yoga Sequence, hatha Flow Yoga, hatha yoga practice, yoga practice, yoga, hatha yoga, yoga class, hatha flow, free yoga class, yoga workout, hatha yoga flow, full body yoga stretch, yoga videos, morning yoga, yoga flow, yoga at home, online yoga class, hatha full yoga class, online yoga home practice, Indea Yoga Led Class",27,PT1H30M17S,12228.0,213.0,6.0,9.0,"Hatha Yoga Foundation Sequence | 90 minutes Hatha Yoga flow home Practice with Bharath Shetty India 90 minutes hatha yoga flow home practice Sequence deigned by Bharathji, for IndeaYoga Hatha Foundation Series. Once comfortable  with IndeaYoga Beginners series and Preparatory Series then once should practice IndeaYoga Foundation Series. 
This Hatha Yoga Home Practice Flow Practiced regularly it reduces stress and stress related health problems.  Balance the endocrine system, neuromuscular system, respiratory system, Improves Flexibility, clams Mind, Very goos for anxiety , depression, hyperthyroid, totally it is an Holistic Practice.       
IndeaYoga Beginners Series : https://www.youtube.com/watch?v=2iLhghztX64&t=1807s
IndeaYoga preparatory Series : https://www.youtube.com/watch?v=4rAOEpoj1E8&t=22s
IndeaYoga Ashtanga Vinyasa Series : https://www.youtube.com/watch?v=PBq2T9ZHfH8&t=3248s #onlineyoga, #yogaforall, #yoga, #yogaathome, Hatha yoga home practice, Hatha, India yoga home practice, Bharath shetty, Mysore Yoga, IndeaYoga, Yoga Sequence, hatha Flow Yoga, hatha yoga practice, yoga practice, yoga, hatha yoga, yoga class, hatha flow, free yoga class, yoga workout, hatha yoga flow, full body yoga stretch, yoga videos, morning yoga, yoga flow, yoga at home, online yoga class, hatha full yoga class, online yoga home practice, Indea Yoga Led Class",554,1,0.4799930155277252
13472,wk3ci8J5TIE,50 Minute Restorative Yin Yoga | Day 6 IGNITE 28 Day Yoga Program,"This is another restorative practice where you will use a lot of props (if available) which we use to support the body to slow down and relax. This is a restorative yin yoga practice to unwind, relax, release stress and tension and most importantly recover from this weeks practice. Remember to stay with the breath and treat each pose as a meditation.
Use our hashtag #yogawithbnf when you post photos, videos or time-lapses of your practice.",Breathe and Flow,"yin yoga, breatheandflow, breathe and flow, yoga for beginner, total beginner yoga, meditation for beginners, quick morning yoga, full body yoga, yoga for athletes, yoga routine, yoga class, ignitewithbnf, ignite yoga, ignite breathe and flow, ignite program, yoga program, yoga challenge, restorative yoga, yoga for stress relieve, yin yoga for beginners, yin yoga hips, yin yoga full body, yin yoga for flexibility, Yin yoga for sleep",26,PT48M14S,34643.0,686.0,13.0,116.0,"50 Minute Restorative Yin Yoga | Day 6 IGNITE 28 Day Yoga Program This is another restorative practice where you will use a lot of props (if available) which we use to support the body to slow down and relax. This is a restorative yin yoga practice to unwind, relax, release stress and tension and most importantly recover from this weeks practice. Remember to stay with the breath and treat each pose as a meditation.
Use our hashtag #yogawithbnf when you post photos, videos or time-lapses of your practice. yin yoga, breatheandflow, breathe and flow, yoga for beginner, total beginner yoga, meditation for beginners, quick morning yoga, full body yoga, yoga for athletes, yoga routine, yoga class, ignitewithbnf, ignite yoga, ignite breathe and flow, ignite program, yoga program, yoga challenge, restorative yoga, yoga for stress relieve, yin yoga for beginners, yin yoga hips, yin yoga full body, yin yoga for flexibility, Yin yoga for sleep",555,9,0.5273821353912354
5614,lMc53blPGcM,Yin Yoga for the Low Back | Yin Bites | Yin Yoga for Lower Back Pain,Yin Yoga for the Low Back is today's Yin Bite. It includes to my go-to postures to practise whenever I experiene back pain and discomfort: Dangling and Squat.,Bea Yoga & Wellbeing,"yin yoga for the low back, yoga for back pain, back pain relief, yin yoga for back pain, low back pain relief, low back pain exercises, low back pain stretches, yoga for back discomfort, yoga for back and hips, yoga for hamstrings flexibility, yoga for hips flexibility, 5 minute yin yoga, yoga stretches for flexibility, yoga stretches after workout, daily stretches to improve flexibility, morning stretches for back pain, morning stretches for back stiffness",26,PT7M44S,53.0,6.0,0.0,1.0,"Yin Yoga for the Low Back | Yin Bites | Yin Yoga for Lower Back Pain Yin Yoga for the Low Back is today's Yin Bite. It includes to my go-to postures to practise whenever I experiene back pain and discomfort: Dangling and Squat. yin yoga for the low back, yoga for back pain, back pain relief, yin yoga for back pain, low back pain relief, low back pain exercises, low back pain stretches, yoga for back discomfort, yoga for back and hips, yoga for hamstrings flexibility, yoga for hips flexibility, 5 minute yin yoga, yoga stretches for flexibility, yoga stretches after workout, daily stretches to improve flexibility, morning stretches for back pain, morning stretches for back stiffness",556,3,0.9757260680198669
3847,BlYsODZxMxE,Introduction to Ashtanga Yoga : Standing Postures Part 2,"The fourth video in a series of 8. Practice Standing Postures Part 2 as described. Develop a daily practice of the postures as described in this video, over the course of at least one week before moving on to the next video in the series.",Purple Valley Ashtanga Yoga,"Ashtanga Vinyasa Yoga, Ashtanga Yoga, Ashtanga Yoga Mysore, Yoga Retreats India, Yoga Teacher Training India, Yoga Teacher Certification India, Ashtanga Yoga Retreats Goa, Pattabhi Jois Demonstration, Pattabhi Jois Interviews, Kino MacGregor, Kino Yoga, Kino Yoga Advanced Series, Ashtanga Yoga demonstration, Ashtanga advanced demonstration, Leliah devi, standing postures ashtanga, standing postures body language, purple valley ashtanga, purple valley ashtanga beginners",27,PT12M45S,9353.0,192.0,5.0,9.0,"Introduction to Ashtanga Yoga : Standing Postures Part 2 The fourth video in a series of 8. Practice Standing Postures Part 2 as described. Develop a daily practice of the postures as described in this video, over the course of at least one week before moving on to the next video in the series. Ashtanga Vinyasa Yoga, Ashtanga Yoga, Ashtanga Yoga Mysore, Yoga Retreats India, Yoga Teacher Training India, Yoga Teacher Certification India, Ashtanga Yoga Retreats Goa, Pattabhi Jois Demonstration, Pattabhi Jois Interviews, Kino MacGregor, Kino Yoga, Kino Yoga Advanced Series, Ashtanga Yoga demonstration, Ashtanga advanced demonstration, Leliah devi, standing postures ashtanga, standing postures body language, purple valley ashtanga, purple valley ashtanga beginners",557,0,0.9580371379852295
13230,2fwGFNJheV0,Ashtanga Yoga: Free Breathing with David Garrigues,"Here is an excerpt from David Garrigues 2012 In-depth study. On day four a student asked the question about the different qualities of breathing (soft, loud) and here is David's response.",Asana Kitchen with David Garrigues,"ashtanga yoga, breath, david garrigues, primary series, sri k pattabhi jois, pranayama, apana, prana, viloma, vinyasa",27,PT4M45S,4056.0,22.0,0.0,0.0,"Ashtanga Yoga: Free Breathing with David Garrigues Here is an excerpt from David Garrigues 2012 In-depth study. On day four a student asked the question about the different qualities of breathing (soft, loud) and here is David's response. ashtanga yoga, breath, david garrigues, primary series, sri k pattabhi jois, pranayama, apana, prana, viloma, vinyasa",558,5,0.6643311977386475
5955,yQEVwcRK44E,KUNDALINI MANTRA~ADI SHAKTI NAMO NAMO  SOLO AMA )O( GAIA,"OM RA! ADI SHAKTI (x3), NAMO NAMO
SARAB SHAKTI x3, NAMO NAMO
PRITHAM BHAGUATI x3, NAMO NAMO
KUNDALINI MATA SHAKTI (x2), NAMO NAMO
 Significance 
I bow to the primal power
I bow to all the energy and power surrounding
I bow to that from which God creates
I bow to the creative power of the Kundalini, maternal divine power
This devotional mantra invokes the Primary Creative Power, which manifests as feminine. Mother appeals to Power. It will help you be free of the insecurities that block freedom of action. By meditating on it, one can gain a deeper understanding about the constant interaction between the manifest and not manifest qualities of the cosmos and consciousness understanding. Strengthens grace, love and purity in women. Take away all negativity, it eliminates fears and brings fulfill desires! Wherever you are I honor you I bless you and I love you! with all the purest love that cannot be expressed with words! we are One  Sat  Nam Magdalena Alejandra Moyano.",Magdalena Alejandra Moyano,<no tags>,22,PT31M41S,449204.0,4886.0,183.0,324.0,"KUNDALINI MANTRA~ADI SHAKTI NAMO NAMO  SOLO AMA )O( GAIA OM RA! ADI SHAKTI (x3), NAMO NAMO
SARAB SHAKTI x3, NAMO NAMO
PRITHAM BHAGUATI x3, NAMO NAMO
KUNDALINI MATA SHAKTI (x2), NAMO NAMO
 Significance 
I bow to the primal power
I bow to all the energy and power surrounding
I bow to that from which God creates
I bow to the creative power of the Kundalini, maternal divine power
This devotional mantra invokes the Primary Creative Power, which manifests as feminine. Mother appeals to Power. It will help you be free of the insecurities that block freedom of action. By meditating on it, one can gain a deeper understanding about the constant interaction between the manifest and not manifest qualities of the cosmos and consciousness understanding. Strengthens grace, love and purity in women. Take away all negativity, it eliminates fears and brings fulfill desires! Wherever you are I honor you I bless you and I love you! with all the purest love that cannot be expressed with words! we are One  Sat  Nam Magdalena Alejandra Moyano. <no tags>",559,6,0.3818950653076172
12211,V2qohhX2wGs,Breathwork and Meditation Day 111,"Dailyness is YOUR superpower!
Start your journey   https://www.trydayapp.com.",Gregory Schnese,<no tags>,17,PT36M27S,2.0,0.0,0.0,0.0,"Breathwork and Meditation Day 111 Dailyness is YOUR superpower!
Start your journey   https://www.trydayapp.com. <no tags>",560,0,0.7343985438346863
11201,3BXnWh3s20E,"Restorative Yoga for Weight Loss: Reduce Stress, Practice Mindfulness, Feel Good in Your Skin","Welcome to my Restorative Yoga for Weight Loss designed to reduce stress, practice mindfulness & feel good in your skin! This class is for everyone, yogis, to release the stress from our day-to-day lives, promote relaxation, support mindfulness, all the while balancing hormones & stimulating the digestive system. It's your invitation to surrender, soften & feel good in your skin! What about starting your days with a mind-body connection? Join me for my 7-Day Morning Yoga Challenge - http://bit.ly/morningyogaclasspack",Allie - The Journey Junkie,"yoga for beginners, thejourneyjunkie, the journey junkie, yoga for relaxation, yoga to reduce stress, yoga for stress, yoga for anxiety, yoga for bedtime, restorative yoga, restorative yoga class, restorative yoga video, yoga for weight loss, restorative yoga to lose weight, yoga for hormone imbalance, yoga for digestion, allie - the journey junkie, allie journey junkie, free yoga, journey junkie, online yoga class, yoga at home, yoga for stress relief, 30 minute yoga",22,PT34M25S,38261.0,808.0,26.0,77.0,"Restorative Yoga for Weight Loss: Reduce Stress, Practice Mindfulness, Feel Good in Your Skin Welcome to my Restorative Yoga for Weight Loss designed to reduce stress, practice mindfulness & feel good in your skin! This class is for everyone, yogis, to release the stress from our day-to-day lives, promote relaxation, support mindfulness, all the while balancing hormones & stimulating the digestive system. It's your invitation to surrender, soften & feel good in your skin! What about starting your days with a mind-body connection? Join me for my 7-Day Morning Yoga Challenge - http://bit.ly/morningyogaclasspack yoga for beginners, thejourneyjunkie, the journey junkie, yoga for relaxation, yoga to reduce stress, yoga for stress, yoga for anxiety, yoga for bedtime, restorative yoga, restorative yoga class, restorative yoga video, yoga for weight loss, restorative yoga to lose weight, yoga for hormone imbalance, yoga for digestion, allie - the journey junkie, allie journey junkie, free yoga, journey junkie, online yoga class, yoga at home, yoga for stress relief, 30 minute yoga",561,1,0.9733087420463562
2275,FxcP1IabijY,Hatha Yoga LOVE (Feel Strong in 20 minutes),Hatha yoga class to feel strong with grace and ease. Let me know what you think about my hot take on hot yoga https://www.youtube.com/watch?v=QHMyXBBMDaA&t=100s,Fightmaster Yoga,"yoga, hatha yoga, fightmaster yoga, free yoga class, yoga channel, yoga videos, yoga workout, yoga for, full body yoga stretch, 20 minute yoga, 20 min yoga, 20 minute workout, 20 min workout, hatha, hatha flow, yoga asana, yoga for posture, yoga class, yoga for strength, yoga fightmaster, lesley fightmaster, free yoga videos, yoga practice, lesley fightmaster yoga, full yoga class, online yoga, yoga at home",26,PT23M33S,44028.0,1445.0,14.0,75.0,"Hatha Yoga LOVE (Feel Strong in 20 minutes) Hatha yoga class to feel strong with grace and ease. Let me know what you think about my hot take on hot yoga https://www.youtube.com/watch?v=QHMyXBBMDaA&t=100s yoga, hatha yoga, fightmaster yoga, free yoga class, yoga channel, yoga videos, yoga workout, yoga for, full body yoga stretch, 20 minute yoga, 20 min yoga, 20 minute workout, 20 min workout, hatha, hatha flow, yoga asana, yoga for posture, yoga class, yoga for strength, yoga fightmaster, lesley fightmaster, free yoga videos, yoga practice, lesley fightmaster yoga, full yoga class, online yoga, yoga at home",562,3,0.9250033497810364
321,m04MICg6r3U,"2020-1224 International Sahaja Yoga Seminar, Ganapatipule","Havan will be held at 11:00AM from Nirmal Nagari, Ganapatipule on the occasion of Online International Sahaja Yoga Seminar, Ganapatipule 2020. ","The Life Eternal Trust, Mumbai","#gp2020, #sahajayoga, #shrimataji, #thelifeeternaltrust, #christmaspuja, #gpseminar2020, #kundalini, #nirmalnagari",22,PT2H10M16S,5048.0,374.0,9.0,0.0,"2020-1224 International Sahaja Yoga Seminar, Ganapatipule Havan will be held at 11:00AM from Nirmal Nagari, Ganapatipule on the occasion of Online International Sahaja Yoga Seminar, Ganapatipule 2020.  #gp2020, #sahajayoga, #shrimataji, #thelifeeternaltrust, #christmaspuja, #gpseminar2020, #kundalini, #nirmalnagari",563,5,0.6928074359893799
447,gGHl2xypDSU,Nude Girl Relaxin Naked Yoga With ALEX n #2,pleas subscribe in my channel for my support ,YoGa With ALEX,"sport, workout, fitness, yoga, relaxing",17,PT16M49S,18770.0,66.0,8.0,1.0,"Nude Girl Relaxin Naked Yoga With ALEX n #2 pleas subscribe in my channel for my support  sport, workout, fitness, yoga, relaxing",564,3,0.5514537692070007
1326,-F6YEJeQO34,Morning Yoga (Best Wake Up Routine!) 20 Minute Vinyasa Flow,Morning yoga is a great way to wake up and this vinyasa flow is the perfect routine. Get extra strength to perform yoga poses you never thought possible by strengthening your core by clicking here  https://www.myyogapal.com/core-sign-up and check out our most popular videos here https://www.youtube.com/playlist?list=PLEs9dX8UXFZr49caXzoog429B-C742_Wk,Fightmaster Yoga,"yoga, morning yoga, morning ritual, morning stretch, morning yoga stretch, start day, yoga morning routine, hatha yoga, fightmaster yoga, free yoga class, yoga channel, yoga videos, yoga workout, yoga for, full body yoga stretch, 20 minute yoga, 20 min yoga, 20 minute workout, 20 min workout, morning yoga routine, 20 minute morning yoga, yoga morning, 20 min morning yoga, morning yoga flow, wake up yoga, morning yoga sequence, am yoga, vinyasa flow, yoga for morning",26,PT21M47S,78542.0,2484.0,20.0,134.0,"Morning Yoga (Best Wake Up Routine!) 20 Minute Vinyasa Flow Morning yoga is a great way to wake up and this vinyasa flow is the perfect routine. Get extra strength to perform yoga poses you never thought possible by strengthening your core by clicking here  https://www.myyogapal.com/core-sign-up and check out our most popular videos here https://www.youtube.com/playlist?list=PLEs9dX8UXFZr49caXzoog429B-C742_Wk yoga, morning yoga, morning ritual, morning stretch, morning yoga stretch, start day, yoga morning routine, hatha yoga, fightmaster yoga, free yoga class, yoga channel, yoga videos, yoga workout, yoga for, full body yoga stretch, 20 minute yoga, 20 min yoga, 20 minute workout, 20 min workout, morning yoga routine, 20 minute morning yoga, yoga morning, 20 min morning yoga, morning yoga flow, wake up yoga, morning yoga sequence, am yoga, vinyasa flow, yoga for morning",565,3,0.9591172337532043
5005,AsJSbez8k4I,Stonehenge:  Restorative Yoga for You @ Home,"Stonehenge, not only an ancient wonder of the world, but also a wonderfully refreshing and restorative yoga pose.  Linger a bit longer in this pose and see how wonderfully relaxed and released you feel afterwards.  Join Amy Dara every other Friday @ lil omm for Restorative Yoga (**Summer Schedule: June 14, July 12, and Aug 9**).  For a complete schedule visit www.lilomm.com",lilommyoga,"stonehenge, restorative yoga, lil omm yoga, Yoga",28,PT5M9S,1058.0,9.0,0.0,1.0,"Stonehenge:  Restorative Yoga for You @ Home Stonehenge, not only an ancient wonder of the world, but also a wonderfully refreshing and restorative yoga pose.  Linger a bit longer in this pose and see how wonderfully relaxed and released you feel afterwards.  Join Amy Dara every other Friday @ lil omm for Restorative Yoga (**Summer Schedule: June 14, July 12, and Aug 9**).  For a complete schedule visit www.lilomm.com stonehenge, restorative yoga, lil omm yoga, Yoga",566,1,0.8617586493492126
1154,H_IvuBBni8w,1-Hour Intermediate/Challenging Vinyasa Yoga Class with Nicole Wild,"Join Nicole Wild for an hour-long yoga practice including a short meditation, a playful and challenging sequence, some deep stretches and a few minutes of Savasana. Keep up to date on Nicole's latest in-person and online offerings through @nicolewildcollective on Instagram, and online at www.nicolewildcollective.com",Nicole Wild,<no tags>,22,PT1H9M58S,47345.0,1325.0,27.0,142.0,"1-Hour Intermediate/Challenging Vinyasa Yoga Class with Nicole Wild Join Nicole Wild for an hour-long yoga practice including a short meditation, a playful and challenging sequence, some deep stretches and a few minutes of Savasana. Keep up to date on Nicole's latest in-person and online offerings through @nicolewildcollective on Instagram, and online at www.nicolewildcollective.com <no tags>",567,3,0.9436505436897278
5692,JW2nFiLuumQ,30 Minute Yin Yoga For Deep Stillness & Inner Peace ,Join me for a 30 minute yin yoga class for deep stillness & inner peace. You have the option to use props in this class (a bolster can be replaced with 2 cushions or anything that provides a little extra padding) but all poses can be done without props. ,flowithzo,"30 minute yin yoga class for deep stillness and peace, 30 minute yin yoga for peace, 30 minute yin yoga class for inner peace, 30 minute yin yoga class for deep stillness, 30 minute yin yoga, yoga for inner peace, yoga for peace, yoga for stillness, yin yoga class, 30 minute yin yoga class, 30 minute gentle yoga class, yin yoga, flowithzo, flo with zo, yin yoga class for peace, gentle yin yoga class",26,PT29M6S,203.0,12.0,0.0,0.0,"30 Minute Yin Yoga For Deep Stillness & Inner Peace  Join me for a 30 minute yin yoga class for deep stillness & inner peace. You have the option to use props in this class (a bolster can be replaced with 2 cushions or anything that provides a little extra padding) but all poses can be done without props.  30 minute yin yoga class for deep stillness and peace, 30 minute yin yoga for peace, 30 minute yin yoga class for inner peace, 30 minute yin yoga class for deep stillness, 30 minute yin yoga, yoga for inner peace, yoga for peace, yoga for stillness, yin yoga class, 30 minute yin yoga class, 30 minute gentle yoga class, yin yoga, flowithzo, flo with zo, yin yoga class for peace, gentle yin yoga class",568,5,0.9456406831741333
11435,nNL-7MpBboA,"La Serpiente (Baby Cobra Pose) | Kids Yoga, Music and Mindfulness with Yo Re Mi","Kids practice Baby Cobra Pose in our Serpiente song, lengthening the front body and strengthening the arms, neck and back. Come hiss like a snake with us!",Yo Re Mi,"Kids Yoga, Children's Music, Original Music, Classroom Activities, Physical Education, Wellness, Mindfulness, Baby Cobra Pose, Spanish Songs, Gentle Yoga",27,PT39S,423.0,1.0,0.0,0.0,"La Serpiente (Baby Cobra Pose) | Kids Yoga, Music and Mindfulness with Yo Re Mi Kids practice Baby Cobra Pose in our Serpiente song, lengthening the front body and strengthening the arms, neck and back. Come hiss like a snake with us! Kids Yoga, Children's Music, Original Music, Classroom Activities, Physical Education, Wellness, Mindfulness, Baby Cobra Pose, Spanish Songs, Gentle Yoga",569,3,0.6250436902046204
5873,1MJQFN7XmD8,Kundalini breathing - Energy awakening spinal breath,"A very powerful breathing technique to awaken, energize and unblock the energy system. This video is part of the Life Design Course: https://www.udemy.com/course/life-design-course/?referralCode=C6799B0BF8E1D415FF92",Michael Bijker - YogaLap,"online yoga course, learn pranayama, yoga videos, yoga retreats, yoga retreats Portugal, yoga Algarve, Yoga retreats Algarve, QiGong, learn QiGong online",27,PT13M24S,32228.0,1012.0,5.0,72.0,"Kundalini breathing - Energy awakening spinal breath A very powerful breathing technique to awaken, energize and unblock the energy system. This video is part of the Life Design Course: https://www.udemy.com/course/life-design-course/?referralCode=C6799B0BF8E1D415FF92 online yoga course, learn pranayama, yoga videos, yoga retreats, yoga retreats Portugal, yoga Algarve, Yoga retreats Algarve, QiGong, learn QiGong online",570,1,0.9433268904685974
11317,Sxddnugwu-8,Yoga For Depression - Yoga With Adriene,"Yoga For Depression is a 15 min yoga practice to help balance and restore both the physical and emotional body. Tend to your nervous system through mindful yoga to tend to the brain and body connect in a powerful way. With a focus on the breath, this yoga practice invites you to be kind, be accepting, practice regularly, and heal naturally.",Yoga With Adriene,"yoga (sport), yoga for depression, depression (symptom), yoga for stress relief, yoga for anxiety, wellness, yoga at home, yoga for happiness, austin yoga instructor, yoga for healing, yoga for health, morning yoga, yoga for beginners, yoga with adrienne, yoga practice, free yoga, yoga workout, online yoga, online yoga class, yoga therapy",26,PT15M45S,1208062.0,23494.0,400.0,1580.0,"Yoga For Depression - Yoga With Adriene Yoga For Depression is a 15 min yoga practice to help balance and restore both the physical and emotional body. Tend to your nervous system through mindful yoga to tend to the brain and body connect in a powerful way. With a focus on the breath, this yoga practice invites you to be kind, be accepting, practice regularly, and heal naturally. yoga (sport), yoga for depression, depression (symptom), yoga for stress relief, yoga for anxiety, wellness, yoga at home, yoga for happiness, austin yoga instructor, yoga for healing, yoga for health, morning yoga, yoga for beginners, yoga with adrienne, yoga practice, free yoga, yoga workout, online yoga, online yoga class, yoga therapy",571,7,0.9505561590194702
